"STUDY_ID","ABUNDANCE","BIOMASS","YEAR","LATITUDE","LONGITUDE","PLOT","DEPTH","SAMPLE_DESC","GENUS_SPECIES"
"516","3","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Artibeus obscurus"
"516","2","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Carollia brevicauda"
"516","74","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Carollia perspicillata"
"516","2","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Lophostoma silvicolum"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Lonchopylla thomasi"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Mesophylla macconnelli"
"516","3","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Rhinophylla pumilio"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_20_3_1997_57_1_2*147","Sturnira lilium"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Artibeus concolor"
"516","16","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Artibeus obscurus"
"516","2","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Carollia brevicauda"
"516","60","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Carollia perspicillata"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Mesophylla macconnelli"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Micronycteris megalotis"
"516","4","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Rhinophylla pumilio"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_21_3_1997_58_1_1*147","Sturnira tildae"
"516","4","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Artibeus obscurus"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Carollia brevicauda"
"516","61","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Carollia perspicillata"
"516","3","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Lophostoma silvicolum"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Pteronotus parnellii"
"516","5","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Rhinophylla pumilio"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_22_3_1997_59_1_12*147","Trinycteris nicefori"
"516","1","0","1997","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_dry_23_3_1997_60_1_6*147","Carollia brevicauda"
"516","4","0","1997","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_dry_23_3_1997_60_1_6*147","Carollia perspicillata"
"516","8","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_24_3_1997_61_1_7*147","Carollia perspicillata"
"516","1","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_24_3_1997_61_1_7*147","Pteronotus parnellii"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Artibeus obscurus"
"516","2","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Carollia brevicauda"
"516","21","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Carollia perspicillata"
"516","2","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Lophostoma silvicolum"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Mimon crenulatum"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Phyllostomus elongatus"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_25_3_1997_62_1_9*147","Rhinophylla pumilio"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Artibeus cinereus"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Carollia brevicauda"
"516","8","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Carollia perspicillata"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Desmodus rotundus"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Mesophylla macconnelli"
"516","3","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Pteronotus parnellii"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Phylloderma stenops"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Rhinophylla pumilio"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Trachops cirrhosus"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Trinycteris nicefori"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_26_3_1997_63_1_10*147","Vampyressa bidens"
"516","1","0","1997","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_dry_27_3_1997_64_1_3*147","Artibeus obscurus"
"516","5","0","1997","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_dry_27_3_1997_64_1_3*147","Carollia perspicillata"
"516","1","0","1997","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_dry_27_3_1997_64_1_3*147","Desmodus rotundus"
"516","2","0","1997","-2.337129","-60.100839","3","0","-2.33712880255_-60.1008391908_fragment.interior_1ha_dry_27_3_1997_64_1_3*147","Sturnira tildae"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_28_3_1997_65_1_4*147","Artibeus obscurus"
"516","3","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_28_3_1997_65_1_4*147","Carollia brevicauda"
"516","4","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_28_3_1997_65_1_4*147","Carollia perspicillata"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_28_3_1997_65_1_4*147","Desmodus rotundus"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_28_3_1997_65_1_4*147","Lophostoma silvicolum"
"516","3","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_28_3_1997_65_1_4*147","Rhinophylla pumilio"
"516","4","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Artibeus obscurus"
"516","2","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Artibeus planirostris"
"516","3","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Carollia brevicauda"
"516","3","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Carollia perspicillata"
"516","2","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Mimon crenulatum"
"516","2","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Pteronotus parnellii"
"516","2","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Rhinophylla pumilio"
"516","1","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_29_3_1997_66_1_15*147","Trachops cirrhosus"
"516","2","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Carollia brevicauda"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Lophostoma silvicolum"
"516","2","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Lonchopylla thomasi"
"516","2","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Mimon crenulatum"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Mesophylla macconnelli"
"516","2","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Pteronotus parnellii"
"516","3","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Phylloderma stenops"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Rhinophylla pumilio"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_30_3_1997_67_1_16*147","Trachops cirrhosus"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Artibeus cinereus"
"516","2","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Artibeus concolor"
"516","16","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Artibeus obscurus"
"516","15","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Artibeus planirostris"
"516","2","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Carollia brevicauda"
"516","18","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Carollia perspicillata"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Mimon crenulatum"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Pteronotus parnellii"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_31_3_1997_68_1_1*147","Rhinophylla pumilio"
"516","6","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Artibeus cinereus"
"516","4","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Artibeus concolor"
"516","2","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Artibeus obscurus"
"516","2","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Artibeus planirostris"
"516","34","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Carollia perspicillata"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Lophostoma silvicolum"
"516","2","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Mimon crenulatum"
"516","7","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_1_4_1997_69_1_2*147","Rhinophylla pumilio"
"516","2","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Artibeus cinereus"
"516","4","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Artibeus concolor"
"516","3","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Artibeus lituratus"
"516","11","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Artibeus obscurus"
"516","2","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Artibeus planirostris"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Carollia brevicauda"
"516","28","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Carollia perspicillata"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Glossophaga soricina"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Mimon crenulatum"
"516","2","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Pteronotus parnellii"
"516","3","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Rhinophylla pumilio"
"516","1","0","1997","-2.396499","-59.850568","12","0","-2.39649898473_-59.8505682841_continuous.forest_NA_dry_2_4_1997_70_1_12*147","Trinycteris nicefori"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_3_4_1997_71_1_13*147","Artibeus obscurus"
"516","2","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_3_4_1997_71_1_13*147","Artibeus planirostris"
"516","28","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_3_4_1997_71_1_13*147","Carollia perspicillata"
"516","2","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_3_4_1997_71_1_13*147","Lophostoma silvicolum"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_3_4_1997_71_1_13*147","Trachops cirrhosus"
"516","1","0","1997","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_dry_4_4_1997_72_1_6*147","Artibeus obscurus"
"516","1","0","1997","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_dry_4_4_1997_72_1_6*147","Carollia brevicauda"
"516","20","0","1997","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_dry_4_4_1997_72_1_6*147","Carollia perspicillata"
"516","1","0","1997","-2.373026","-59.969803","6","0","-2.37302586883_-59.9698033943_fragment.interior_1ha_dry_4_4_1997_72_1_6*147","Rhinophylla pumilio"
"516","1","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_5_4_1997_73_1_7*147","Artibeus concolor"
"516","1","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_5_4_1997_73_1_7*147","Carollia brevicauda"
"516","17","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_5_4_1997_73_1_7*147","Carollia perspicillata"
"516","2","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_5_4_1997_73_1_7*147","Pteronotus parnellii"
"516","6","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_5_4_1997_73_1_7*147","Rhinophylla pumilio"
"516","1","0","1997","-2.355737","-59.957769","7","0","-2.355737327_-59.9577689582_fragment.interior_10ha_dry_5_4_1997_73_1_7*147","Sturnira tildae"
"516","1","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_6_4_1997_74_1_15*147","Artibeus planirostris"
"516","2","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_6_4_1997_74_1_15*147","Carollia perspicillata"
"516","2","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_6_4_1997_74_1_15*147","Rhinophylla pumilio"
"516","1","0","1997","-2.447695","-59.771802","15","0","-2.44769456974_-59.7718017695_continuous.forest_NA_dry_6_4_1997_74_1_15*147","Tonatia saurophila"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_7_4_1997_75_1_16*147","Choeroniscus minor"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_7_4_1997_75_1_16*147","Lophostoma silvicolum"
"516","4","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_7_4_1997_75_1_16*147","Rhinophylla pumilio"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_7_4_1997_75_1_16*147","Trachops cirrhosus"
"516","1","0","1997","-2.445905","-59.758385","16","0","-2.44590499295_-59.7583853209_continuous.forest_NA_dry_7_4_1997_75_1_16*147","Tonatia saurophila"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_8_4_1997_76_1_4*147","Artibeus cinereus"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_8_4_1997_76_1_4*147","Carollia brevicauda"
"516","20","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_8_4_1997_76_1_4*147","Carollia perspicillata"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_8_4_1997_76_1_4*147","Rhinophylla pumilio"
"516","1","0","1997","-2.336515","-60.113215","4","0","-2.33651521306_-60.1132147282_fragment.interior_10ha_dry_8_4_1997_76_1_4*147","Sturnira tildae"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Artibeus lituratus"
"516","2","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Artibeus obscurus"
"516","2","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Carollia brevicauda"
"516","23","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Carollia perspicillata"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Desmodus rotundus"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Lichonycteris degener"
"516","2","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Lophostoma silvicolum"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Micronycteris megalotis"
"516","2","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Rhinophylla pumilio"
"516","1","0","1997","-2.383808","-59.860724","13","0","-2.38380773192_-59.8607242643_continuous.forest_NA_dry_9_4_1997_77_1_13*147","Trachops cirrhosus"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Artibeus lituratus"
"516","32","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Artibeus obscurus"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Artibeus planirostris"
"516","5","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Carollia perspicillata"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Lophostoma silvicolum"
"516","3","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Rhinophylla pumilio"
"516","1","0","1997","-2.406267","-59.876067","1","0","-2.40626713361_-59.8760667727_fragment.interior_1ha_dry_10_4_1997_78_1_1*147","Tonatia saurophila"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_11_4_1997_79_1_2*147","Artibeus cinereus"
"516","5","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_11_4_1997_79_1_2*147","Artibeus obscurus"
"516","17","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_11_4_1997_79_1_2*147","Carollia perspicillata"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_11_4_1997_79_1_2*147","Lonchopylla thomasi"
"516","1","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_11_4_1997_79_1_2*147","Mesophylla macconnelli"
"516","6","0","1997","-2.404825","-59.871139","2","0","-2.40482526521_-59.8711386005_fragment.interior_10ha_dry_11_4_1997_79_1_2*147","Rhinophylla pumilio"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_12_4_1997_80_1_9*147","Artibeus concolor"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_12_4_1997_80_1_9*147","Artibeus lituratus"
"516","7","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_12_4_1997_80_1_9*147","Artibeus obscurus"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_12_4_1997_80_1_9*147","Carollia brevicauda"
"516","10","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_12_4_1997_80_1_9*147","Carollia perspicillata"
"516","1","0","1997","-2.403378","-59.903743","9","0","-2.40337750337_-59.9037432804_continuous.forest_NA_dry_12_4_1997_80_1_9*147","Vampyrum spectrum"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Artibeus lituratus"
"516","2","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Artibeus obscurus"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Artibeus planirostris"
"516","3","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Carollia perspicillata"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Desmodus rotundus"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Lonchopylla thomasi"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Phyllostomus elongatus"
"516","2","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Pteronotus parnellii"
"516","1","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Rhinophylla pumilio"
"516","3","0","1997","-2.399339","-59.911797","10","0","-2.39933874999_-59.9117970856_continuous.forest_NA_dry_13_4_1997_81_1_10*147","Trachops cirrhosus"
